article_id,start,end,answered,votes,category,title,content
474416,2018-12-20,2019-01-19,0,10,보건복지,1인 자영업자 의료보험 지역가입에서 직장가입으로 전환 요청건,"1인 자영업자의 의료보험은 지역의료보험으로 다른 2인이상자영업자의 직장의료보험료에 비해 부담이 많습니다.\n요즘처럼 경제가 어려울때 1인 자영업자에게도 직장의료보험을 적용하여, 1인 자영업자의 부담을 줄여주었으면 해서 이러게 청원을 올려 봅니다."
361091,2018-08-31,2018-09-30,0,3,농산어촌,공무원의 쓴소리 -  이것도 나라인가!,"문란한 국가기강을 잘 알기에  만연된 공공기관 비리를 잡지않으면\n국민경제와 국가발전도 희망은 없다고 생각하는 공무원입니다.\n국가직 3년 지방직 24년 등 27년 이상  녹을 먹어 공무원조직은 알만한\n행정6급 공무원이자, 수년간 국회의원, 조달청 및 조달업체의 음해 활동으로\n많은 고초를 겪어본 경험이 있어, 사실만을 알리고자 하며,\n국가경제와 국민을 생각하는 국가라면   청와대 내부 및 사정기관에서\n자발적으로 처리할것으로 기대하며 글을 올립니다.\n대한민국에서 연구 개발 활동을 하면 패가망신 한다는 말이 있는데,\n제도를 악용하는 조달청의  행태들을 보면 충분히 알 수 있습니다.\n(조달업체가 실세들의 뒷주머니임을 명확하게 해주는 사례)\n저는 취미로 100여건을 특허출원하며 최다출원 및 등록 공무원이 되었고\n전국 자치단체에서 사용하여 연간 100억 이상의 인건비 절감과 안전사고 및\n사망자를 감소시킨 차량형 불법주차 단속장비를 개발한 사람입니다.\n개발한 장비는 시속 40km로 달리면서 불법주차 차량을 적발하는 기능으로\n2006년 2월부터 방송과 신문에 보도 되면서 전국적으로 알려지게 됩니다.\n하지만,  특허 전용실시권가 자치단체에 발품을 팔며 영업활동을 시작해가던\n2007년 봄에 청천벽력 같은 소식을 전해 듣게 됩니다.\n주차단속 장비와 무관한 유사특허를 가진 N사가 2006년 12월에 조달우수업체로\n지정된 관계로 조달법에 의해 N사에게 자치단체 독점납품권이 넘어간 상태이며,\n조달청은 이례적이며 신속하게 2007년 3월 27일자로 311건에 98억원의 장비를\n단가계약 해주었다는 것입니다.\n이후 변변한 납품실적도 없었던 N사는 조달우수업체 등록 이후 10년간 전국에\n단속장비를  독점 납품하는 특혜와  조달 실적을 근거로 다른 사업도 승승장구하게 됩니다.\n조달청의 비호를 등에 업은 N사와는 7년간 소송만 20여차례 해야 하는 우여곡절 끝에\n2011년 4월 대법원에서 전국자치단체에 납품된 조달우수제품은 특허를\n침해 했다고 확정 판결해 주면서 사건이 일단락 되는듯 보였습니다.\n하지만, 조달청은 본격적으로  N사에 대한 비호행위를 노골적으로 드러내며\n대법원 판결(11년 4월)이후에도  5년간(2016년말) N사를 조달우수업체로 지정하지만\nN사는 2012년 담합위반 사건이 확정판결된 2016년말 공정위에 의해 해지됩니다.\n( 2006년 12월에 지정된 N사의 조달우수 특허는 2009년 6월 24일 특허무효 처분 되었는데,\n대법원의 무효판결로  N사가 우수제품이 유지가 어렵게 되자  5일뒤인 2009년 6월 29일에\n또다른 유사특허 2건을 조달우수제품으로 지정하여 납품하던중  2011년 4월 침해판결됨)\n이후, 조달특혜가 사라진 N사는 2017년 말에 다른 조달업체인 H사를 인수 직원을 대표로\n취임시켜 10년간  형성된 영업망을 활용하며 왕성하게 활동중에 있습니다.\n2011년 조달청의 대변인이 취재기자에게  "" 설사 대법원에서 이겼다 할지라도 대한민국은\n결국에는 돈있는 사람이 이기게 되어 있다"" 고 한 발언에서 알 수 있듯이\n조달청은 조달업체를 탈락시키는 용도로 만든  【조달우수업체 관리규정】을  수차례에 거쳐\n위반하면서도  자체 처벌은커녕,  관계되었던 조달우수제품과 직원들은 영전하고 고위직까지\n(9급출신이 지방청장까지) 승진하고 있는 실정입니다.\n조달청이 지정한 조달우수업체 900여 업체가 연간 2조원의 매출을 발생시키고 있으나,\n원천특허권자가 아닌 경우 조달우수업체의 유사특허를 무효시키는 소송을 하지 않다보니\n70% 이상이 유사특허로 추정되고 있는 상태이며,\n조달청 퇴직자들이 장악한 조달우수제품협회와 MAS 협회가 업체선정에 영향을 주기에\n조달우수제품의  연간매출 2조원의 1%만 적립하여도 200억원대 규모임을 감안할 때\n현 대한민국에서 환경에서는 충분히 안하무인이 될 것이라 짐작하실 것입니다.\n국가 기강을 바로 세울수 있도록 관심을 가져 주시면 감사하겠습니다."
346419,2018-08-18,2018-09-17,0,13,행정,문재인 대통령 비난의 글 삭제해 주세요,문재인 지지자 입니다
386755,2018-09-21,2018-10-21,0,8,농산어촌,탁상행정으로 우리 세금이 줄줄 세고 있습니다,"현직 농민입니다.\n농촌 복지사업의 일환으로 각 마을에\n각종 농기계가 보급을 시작한지 오랜줄 압니다.\n최근에 논배토기, 온탕소독기\n그런데 제 마을 전 이장은 논배토기는 어디에\n있는지 모른다고 하고,\n온탕소독기는 자기집에 놓고 쓰고 있습니다.\n엄연히 세금으로 보급된 것인데\n이장이라는 이름으로 혼자서 독차지하는 것은\n문제가 있다고 봅니다.\n최근에 보급된 농기계의 현황을 파악해 주시고,\n분실되었다면 그 책임자에게 책임을 물어야 한다고\n생각합니다.\n탁상행정으로 우리 세금이 줄줄 세고 있습니다"
318561,2018-07-25,2018-08-24,0,120,기타,이재명  지사을  강력히수사하라,이재명 지사을 강력하게 수사하여  조폭 과의 케넥션이 있는지 밝혀주시길 대권예비 주자였던 사람이 너무많은문제을 안고있는것이 한심할 따름이네요
76504,2017-12-29,2018-01-28,0,7,외교/통일/국방,군인들 방한 외주좀 지급 합시다.,"이추운 겨울날 휴가나온 군인들 자주 봅니다.\n부대내에서는 어떻게 방한대책을 강구하는지는 모르겠으나\n휴나가온 장병들 깔깔이 하나에 얇은 야상 잠바 하나 걸치고\n휴가의 들뜬 기분에 추위를 견디고 있습니다.\n그옆 애인이나, 군대 안간 친구는 오리털 900 짜리 두툼한 방한 파카로 중무장 하고도\n연신 춥다고 움추려 드는데 야상 잠바 하나에 버티고 있는 모습을 보면\n이나라가 어찌 이렇게도 인정머리가 없는지 한심 합니다.\n국가에서 보조하지 못할것 같으면,\n집에서 사서 보내서 휴가 나올때만이라도 입고 나올수 있도록 조치 합시다\n군인이 대우 받는 그런 나라를 만들어 봅시다."
26405,2017-11-05,2017-12-05,0,19,미래,아동에 대한 유괴 성범죄 학대 처벌 20년에서 사형선고가능하게 해주세요,우리나라는 아동범죄에 관해 관대하다 생각합니다 아이를 안전하게 낳고 키울수 있게 유괴 성범죄 학대에 대해 20년이상 최고 사형까지 선고 가능케 법 강화를 부탁드립니다 이에는 가해자가 미성년자 불문으로 부탁드립니다
179393,2018-03-29,2018-04-28,0,32,기타,박근혜 청와대 비아그라 대량구입 조사 요청,예전에 박근혜 정부 시절 청와대 비아그라 팔팔정 등 대량구입한 일이 있었는데요.\n고산병치료로 누가 비아그라 팔팔정을 먹습니까. 그런 해명도 이제는 다 거짓이겠죠. 세월호 7시간 이것이 팩트다 해명도 거짓이었듯이..\n세월호 침몰동안 잠자고 있던 박근혜. 도대체 밤 중에 뭘하길래 그리 늦게 일어나는지에 대한 의문으로 위 사건이 생각났습니다.\n청와대 내에서 일어난 일이니 청와대에서 조사할 수 있지 않을까요?\n조사 부탁드려요.
405906,2018-10-13,2018-11-12,0,140,육아/교육,어린이집도  비리조사해주세요.,지금 유치원 비리는 20년전에도 그랬습니다.저도 이런쪽으로 근무했던 교사였는데 자기네 식구들 법인카드로 한우 외식 디카.등등 개인사비쓰듯 쓰고 아기들 식비로 제대로된 반찬없었고 심지어 정수기물통에 수돗물받아 넣고 음식잔반 재탕등등 비리많습니다.교재비 몇배로 부풀리고 견학등 사진값 부풀리기 등등 너무 많습니다.교사들은 알면서도 말못했고 블랙리스트에 올라 일못하게돼죠.어린이집비리도 이번에 다 조사해주시고 맘놓고 어린이집 애들 맡길수 있는 교욱환경이 필요합니다.
138841,2018-02-13,2018-03-15,0,2,정치개혁,"""   국민 청원과 관련하여   ""","청와대가 국민청원과 갑질민원  및 신문고를 개설해 놓고\n무늬만 남겨 가며, 전시행정하는 사례가 많은데\n이유가  무엇인지?\n공정을 찿고 정의를  외처가며\n실천이 없는 보여 주기식 행정을 하고 있는데\n이는 국민을 상대로 기만한 행위인 만큼  객관적인\n판단 아래  검토와 함께 실천이 선행되어야 할 것입니다."
90280,2018-01-12,2018-02-11,0,5,농산어촌,농민에게 지급되는 정부 보조금 전체 삭감을 청원합니다.,"지금 정부에서 무분별하게 농가에 소득 보전 및 영농비 절감을 위하여 정부 보조 사업을 무분별 하게 시행을 하므로 인해 거기서 종사하는 사업자나 농민 모두 피해가 있어 이렇게 청원 합니다..\n보조사업은 전체 농민이 똑같이 적용되서 누구도 유불리없이 받고 사용 해야 되지만 ..\n잘 아시는대로  ..\n목소리 큰사람..\n이것저것 따져 대며 귀찮게 하는사람..\n보조금 서류 잘해주는사람..\n내가 잘 아는사람등...이 먼저 선정되어 사용하고있슴.\n그리고,납품 업자도 관에 연결고리가 형성되있어 그누구도 한번 맺어지면 뜷고 들어가기 어려운 형태로 되어 있슴..\n한번 연결되어 사업을 하면 담당자가 바뀌기 전 까지는계속 ㅡ그업자와 연결되는 시스템..\n이러니 보조사업은 만저 눈크게뜨고 보고있는사람이임자..\n이럴바엔 시장 원리에 따라 농가에 직접 카드를 줘서 본인이 사용코자 원하는 제품을 아무곳이나 원하는곳에서 사용 토록 할게 아니면 이참에  몇몇 사람만 배불리는 보조사업...\n아예 다 없애시길..\n이에 간절한 마음으로 청원 합니다."
373310,2018-09-09,2018-10-09,0,14,교통/건축/국토,서울에 임대주택 대량공급을,"서울과 근교에 미니신도시 기획하시죠? 그 물량을 모두 임대주택으로 하십시오. 50만호만 공급해주면 서울집값 잡힙니다.\n건축비용은 채권발행하시고, 10년후 매도할때 발생수익분 배분한다고 하시고요.\n서울에 집없다는 이유만으로 하층민되니 너무 속상하고 박탈감도 크고, 죽을때까지 메뚜기처럼 살 생각하면 눈앞이 깜깜해요."
335738,2018-08-10,2018-09-09,0,10,저출산/고령화대책,불합리한 국민연금법 고쳐야 합니다!!,"공무원, 군인, 국민 연금 여러 연금이 있다고 하던데요.  많이 받은 사람은 7백만원까지 받구요.\n공무원이나 군인이 연금을 얼마나 많이 부었겠습니까?  직장을 오래 다니는 월급쟁이나 소득이 많은 사람들이  많이 냈겠지요. 연금을 많이 낸 사람이 많이 받아야 하는데 법이 그렇지 않더라고요. 국회의원들도 그렇구요.\n제가 요즘 비정규직으로 일하는데 연금 공단에서 전화가 왔습니다.\n온갖 협박(?)으로 개인 연금에 들어야 한다고 강제라고요.  월 60시간 미만이라 사업장에서 안들어줘도 할말이 없고 개인이 전부 부담으로 들어야 한다네요. 알바생들도 그런 처지입니다. 제대로 된 직장을 다닌다면 당연히 할말이 없지만, 단기직이고 계약직으로 일해서 몇푼 되지도 않는 돈에서 연금으로 떼어가고 언제 그만둘지 모르는데 왜 연금을 넣어야 하는 건지도 이해가 안가더라고요.\n돈도 적게벌고 수입이 일정하지도 않고, 쉴 때도 있는데 왜 연금을 내라고 강요하는지 이해가 안갑니다.\n이런 경우는 선택이 맞는 것 같네요. 연금이라는 것이 불공평하게 느껴집니다. 법을 바꿔야 합니다.\n연금을 낸다고 보장된 미래가 없기는 마찬가지이지만, 지금 당장 쓸돈이 없는 용돈벌이들에게도 연금을 강요한다는 것이 불합리하다고 생각되네요.\n법을 개정해 주세요!!!"
516715,2019-02-04,2019-03-06,0,0,행정,종교단체 기부금 세액공제 제한 바랍니다.,종교단체  헌금에 대해서는 세액공제 제외 바랍니다. 종교단체 헌금은 예전 국가 기반 이전의 행위로 오늘날과 같은 국가주의에서는 세금이 아닌 종교단체의 수익으로서 국가사회에 전혀 도움이 되지 않는 본인들만의 기부형태 입니다.  일반국민에게는 아무 연관성이 없는 항목입니다.종교 복지 단체에 대해서는 예외로 하겠지만 종교단체에 대한 헌금 부분은 소득공제 제외 처리 바랍니다.
135961,2018-02-10,2018-03-12,0,9,행정,현재 평창올림픽 파견매니저입니다.,"현재 평창올림픽근무자입니다.\n대통령님 및 정부가 이번 올림픽에 많은 기대를 하고 지원을 하며 성공적인 올림픽이 되기 위해 노력하는거 알고 있습니다.\n하지만 이번 개최식때 근무자로써 정말 실망감을 가지고 이건 아니다 싶어서 글씁니다.\n청원이 될 확률이 없겠으나, 딱히 적을 곳이 없어 여기다 하소연 아닌 하소연합니다.\n이번 개최식때 VIP 및 각국 정상들이 참여하였습니다.\n허나, 거기에 지원이 된 경찰등 경호원들 청화대 사람들..정말 너무하더군요...\n특히 경찰..!!!\n인력이 없어 교통통제 및 교통관리를 몇차례 요청을 하였으나 대답도 안하고 들은체도 안하더니..\nVIP급 오니 어마어마한 인력이 오더군요..그런데 이동동선에만 그냥 보여주기식 서서 근무해서 이렇게 서있다라는\n보여주기식 근무..이동동선이 아닌곳에는 일반관람객들 차량이 막혀 20분이상 차가 정체되어도 한명도 배치시켜주지도 않고 나몰라라 하고 오로지 이동경로에만 어마어마한 인력이 배치되더군요.\n현장에서 근무하는 매너저.자원봉사자의 배려는 눈꼽만큼도 없고, 경찰들도 일반관람객에 대한 배려또한 하나도 없고 오히려 이게 무슨 공산국가인지 통제하고, 못가게 하고..(오기전에 시간체크를 했을텐데 그 시간전에는 최소한의 통제와 융통성있게 해야된다고 봅니다)\n수십명이 기차시간이 임박하여 가야한다고 해도 못가게 막고, 정말 어이없는 상황이 벌어지더군요..\n만약 VIP급들이 차가 지나간다면 이해는 합니다만, 오지도 않고 텅텅 비어서 아무도 안오는데도 안보내주더군요,\n결국 많이 외국인과 관람객이 항의하고 많은사람이 지나갈려고 하니 떠밀려서 다 건너서 기차를 탓네요..\n제일..어이없었던거는..\nVIP급들이 오기전부터 통제하고(이부분은 당연하기에 이해합니다), 그러나 VIP급들이 떠난 후가 최악이었습니다.\n한순간 그 수많은 인력이 다 빠져나가버리더군요..정말 욕나오더군요..\n경찰들과 거기에 동원된 인력들 때문에 그 수많은 차량들..수많은 관람객들이 혼선을 빚고 있는데 최소한에 원활한 교통과 그 혼선을 정리를 해주고 가야하는거 아닌가요???\n거기가 차량이 뒤죽박죽이 되던 관람객이 제대로된 곳에 내리지도 못한 상황에 그냥 가버리더군요..\n딱봐도, 아..갔네..보여줄꺼 다 했으니 철수~~~!! 이렇게 밖에 안보이더군..\n본인들이 일반인차량은 아래쪽에서 돌리고 통제를 하겠다 해놓고 VIP급들 다 이동하니 인수인계도 없이\n바로 철수하더군요..최소한 현장근무자에게 말은 해줘야 이어가는데 그냥 훅 가버리니 이건머..도대체..\n외국정상의 경호등 여러가지로 통제가 되고 안전상의 이유로 등등 충분히 이해합니다.당연하다고 생각하구요.\n그러나 선수관계자들이나, 일반관람객이 그 시간은 이해해나, 그후에 그일로 혼선을 빚어진 현장은 해결을 해주고 가야하는거 아닌가 싶네요..\n경찰과 청화대직원들이 현장을 엉망으로 만들어놓고 그 후 나몰라라..모든인력 빼버리고, 현장 근무자와 자원봉사자가 뒤치닥거리하고.. 이건 아니지 않나요???\n그리고 청화대직원들도 적당히 합시다. 본인들이  VIP도 아니고 통제된곳에 무슨 본인들이 VIP도 아니면서 차량을 근무자한테 차로 들이대고 밀고 들어갈려고 하고, 본인들의 무슨 큰 권력을 가지고 있다고 현장에서 일하는 사람들을 그딴식으로 취급하는지..\n정말 멋있는 개막식 후면에 이런 말도 안되는 상황이 있었습니다.\n앞으로 이런 어이없는 상황이 벌어지지 않았으면 합니다."
